record_index,working_ion,electrode_uid,dup_exact_electrode_uid,dup_same_ion_framework_charge_discharge_formula,dup_same_ion_charge_discharge_ids,dup_same_framework_uid,dup_same_ion_battery_formula_framework
Li_002078,Li,el_8fe078f93167185d,False,True,False,True,True
Li_002079,Li,el_943237fbeac533ad,False,True,False,True,True
Li_002080,Li,el_bbe1956a2e7bf075,False,True,False,True,True
Li_002081,Li,el_c27f8766b15986f8,False,True,False,True,True
Li_002082,Li,el_1bba0bee9b5aa865,False,False,False,False,False
Li_002083,Li,el_61e07921279cd910,False,True,False,True,True
Li_002084,Li,el_26c74ba503e53669,False,True,False,True,True
Li_002085,Li,el_aa0e0d4ecfa4933a,False,True,False,True,True
Li_002086,Li,el_747448e41b5cbcd2,False,True,False,True,True
Li_002087,Li,el_f48aee71080c6e69,False,True,False,True,True
Li_002088,Li,el_0eb5a277a9714db9,False,True,False,True,True
Li_002089,Li,el_b97e42724212795f,False,True,False,True,True
Li_002090,Li,el_188b41a3999b6c55,False,True,False,True,True
Li_002091,Li,el_6029b6452d641e07,False,False,False,True,False
Li_002092,Li,el_3d98637735ba62d9,False,False,False,False,False
Li_002093,Li,el_c11def1802df5125,False,False,False,False,False
Li_002094,Li,el_d4b73d3db1b69f9d,False,False,False,False,False
Li_002095,Li,el_2c37a1f84b38066f,False,False,False,False,False
Li_002096,Li,el_225ad54bb8cb515f,False,False,False,False,False
Li_002097,Li,el_10a186dd4b374dbf,False,False,False,False,False
Li_002098,Li,el_99d9bcc5376503e0,False,False,False,True,False
Li_002099,Li,el_dfdce038e338a4a2,False,True,False,True,True
Li_002100,Li,el_5f4f7a89ca3280e7,False,False,False,False,False
Li_002101,Li,el_e117f2a8264a7f87,False,True,False,True,True
Li_002102,Li,el_6c6a4adcbd378f78,False,False,False,False,False
Li_002103,Li,el_b4d14ab71cea2b3f,False,False,False,False,False
Li_002104,Li,el_c186e5b0e41a6c95,False,False,False,False,False
Li_002105,Li,el_ab55ed02bd57587c,False,False,False,False,False
Li_002106,Li,el_23c906ec43fd3e00,False,False,False,False,False
Li_002107,Li,el_d659394582f6c985,False,False,False,False,False
Li_002108,Li,el_0a4951655d49526e,False,False,False,False,False
Li_002109,Li,el_949f32810e9ed6f9,False,False,False,False,False
Li_002110,Li,el_f86ab7529be3b982,False,False,False,False,False
Li_002111,Li,el_4406bf512683b4db,False,False,False,False,False
Li_002112,Li,el_fbed4ee358412a89,False,False,False,False,False
Li_002113,Li,el_f3473dea67761ccc,False,False,False,True,False
Li_002114,Li,el_19bdc5476749b09c,False,False,False,True,False
Li_002115,Li,el_d1a8553fb352a019,False,False,False,False,False
Li_002116,Li,el_5038e9b6fc470370,False,False,False,True,False
Li_002117,Li,el_6a693dd229f90581,False,False,False,False,False
Li_002118,Li,el_b6bef28a06266ec3,False,False,False,True,False
Li_002119,Li,el_f01d95b2e8eb92a0,False,False,False,True,False
Li_002120,Li,el_5d68732d9d384e34,False,False,False,True,False
Li_002121,Li,el_d666b6f0b3e50a83,False,False,False,False,False
Li_002122,Li,el_d6920c5a7491ae11,False,False,False,True,False
Li_002123,Li,el_b915dd236fcfa844,False,False,False,False,False
Li_002124,Li,el_eb802fc2cf747d43,False,False,False,False,False
Li_002125,Li,el_008faa7cb2194e13,False,True,False,True,True
Li_002126,Li,el_edcb953a0d991413,False,False,False,False,False
Li_002127,Li,el_22d8e48687e10cfb,False,False,False,False,False
Li_002128,Li,el_c4e961949987ed9f,False,False,False,True,False
Li_002129,Li,el_e23c7be5bc7575f6,False,False,False,False,False
Li_002130,Li,el_65cf3b3a3d8f4361,False,True,False,True,True
Li_002131,Li,el_bc6f9915a69b4bd2,False,False,False,False,False
Li_002132,Li,el_805f255c4571ea77,False,True,False,True,True
Li_002133,Li,el_7197bc32c0ac92fe,False,True,False,True,True
Li_002134,Li,el_add03a36daae89a8,False,False,False,True,False
Li_002135,Li,el_0770ea09f6ad0544,False,False,False,False,False
Li_002136,Li,el_7c5d8b6d4fbf48f3,False,False,False,False,False
Li_002137,Li,el_e56c103b8e736811,False,False,False,False,False
Li_002138,Li,el_81c5e71c4b46ef7e,False,True,False,True,True
Li_002139,Li,el_b284e73cbc10de9e,False,False,False,False,False
Li_002140,Li,el_4ea015c178c15d8b,False,True,False,True,True
Li_002141,Li,el_519db3f173e70a84,False,True,False,True,True
Li_002142,Li,el_40afd3cab0ae7879,False,True,False,True,True
Li_002143,Li,el_9c6956a5e290829f,False,False,False,False,False
Li_002144,Li,el_2a491dea773aa45c,False,True,False,True,True
Li_002145,Li,el_861d9cf37a3dd721,False,False,False,False,False
Li_002146,Li,el_3af009d048ed5165,False,False,False,True,False
Li_002147,Li,el_5f809f1328ec8fd6,False,False,False,False,False
Li_002148,Li,el_e56b181b1e53064f,False,True,False,True,True
Li_002149,Li,el_b68482af6e5908fd,False,True,False,True,True
Li_002150,Li,el_a30b61926c33db16,False,False,False,False,False
Li_002151,Li,el_23ffcd0f73350783,False,False,False,False,False
Li_002152,Li,el_24fbcbec74e9e3ec,False,False,False,False,False
Li_002153,Li,el_d25e4680bb73d48c,False,False,False,False,False
Li_002154,Li,el_da8c9958776eef65,False,False,False,False,False
Li_002155,Li,el_c2d35e9c65cbe721,False,False,False,False,False
Li_002156,Li,el_19df2569b7443336,False,False,False,False,False
Li_002157,Li,el_50a7319ba75cd406,False,False,False,False,False
Li_002158,Li,el_b6af6ad4d2563465,False,False,False,False,False
Li_002159,Li,el_c3a9d66e0ce2c14f,False,False,False,False,False
Li_002160,Li,el_268b8ad2e4da6f5b,False,False,False,False,False
Li_002161,Li,el_ce00657ab78424b2,False,False,False,False,False
Li_002162,Li,el_03b525faaafdd609,False,False,False,False,False
Li_002163,Li,el_bdf74c13a577f87a,False,False,False,False,False
Li_002164,Li,el_5fec913944fa1e06,False,False,False,False,False
Li_002165,Li,el_6423896a6eae3b53,False,False,False,False,False
Li_002166,Li,el_4f349a4e1042a86f,False,False,False,False,False
Li_002167,Li,el_39182c367889c469,False,False,False,False,False
Li_002168,Li,el_d57aa6cac20ec3a8,False,False,False,False,False
Li_002169,Li,el_db45d70adc26befa,False,False,False,False,False
Li_002170,Li,el_8a08a1dfdfd71267,False,False,False,False,False
Li_002171,Li,el_284884bd23ff67ae,False,False,False,False,False
Li_002172,Li,el_ce99878f81d57954,False,False,False,False,False
Li_002173,Li,el_9428e1cdc066179f,False,False,False,False,False
Li_002174,Li,el_fb9ab06babaec9c5,False,False,False,True,False
Li_002175,Li,el_dad8890032acc46d,False,False,False,False,False
Li_002176,Li,el_9bc72340f6bdde50,False,False,False,False,False
Li_002177,Li,el_f4a8d98cb5400c54,False,False,False,False,False
Li_002178,Li,el_6dedaf21b51ff926,False,False,False,False,False
Li_002179,Li,el_af6c835353e66d72,False,False,False,False,False
Li_002180,Li,el_1a991a6fc7aba49c,False,False,False,True,False
Li_002181,Li,el_44caef249d0782f9,False,False,False,False,False
Li_002182,Li,el_465905ed76f8576e,False,False,False,False,False
Li_002183,Li,el_e3546921cdec090f,False,False,False,False,False
Li_002184,Li,el_66078e332ff57179,False,False,False,False,False
Li_002185,Li,el_00eec7f669bb9344,False,False,False,False,False
Li_002186,Li,el_cca10837a1d872ed,False,False,False,False,False
Li_002187,Li,el_c3d59efe42c09e6d,False,False,False,False,False
Li_002188,Li,el_6382fccb71519838,False,False,False,False,False
Li_002189,Li,el_0d3d9890bd3a3291,False,False,False,False,False
Li_002190,Li,el_923d82479457f3df,False,False,False,False,False
Li_002191,Li,el_d59d56bbbfbd1560,False,False,False,False,False
Li_002192,Li,el_3bedee554c1293d6,False,False,False,False,False
Li_002193,Li,el_2ef52981a13b8114,False,False,False,True,False
Li_002194,Li,el_26fd1d9c111d7930,False,False,False,True,False
Li_002195,Li,el_6a609df563d88555,False,True,False,True,True
Li_002196,Li,el_f5b610d045d20373,False,False,False,True,False
Li_002197,Li,el_65860f00ce085e96,False,False,False,False,False
Li_002198,Li,el_8ec3a9492b68a2dc,False,False,False,True,False
Li_002199,Li,el_78c3c621dcf2bb12,False,True,False,True,True
Li_002200,Li,el_9927aeb0be45d0ca,False,True,False,True,True
Li_002201,Li,el_b9e5d83eb55a5b99,False,False,False,True,False
Li_002202,Li,el_b6a9e145f52e4706,False,True,False,True,True
Li_002203,Li,el_1b2ca14db1dce0a2,False,False,False,True,False
Li_002204,Li,el_97c0912d9f5ae678,False,True,False,True,True
Li_002205,Li,el_895a101460a23f9e,False,True,False,True,True
Li_002206,Li,el_6137156e5c0b2f13,False,False,False,True,False
Li_002207,Li,el_dd0b9d3fe376d727,False,False,False,True,False
Li_002208,Li,el_d3aa2c837efb3eee,False,False,False,True,False
Li_002209,Li,el_1333e94811aa7eec,False,False,False,True,False
Li_002210,Li,el_3a37692102575f25,False,False,False,True,False
Li_002211,Li,el_c2209672afd9959e,False,True,False,True,True
Li_002212,Li,el_eacf9dba1e763282,False,False,False,False,False
Li_002213,Li,el_c4be3d58fe27b213,False,False,False,True,False
Li_002214,Li,el_8318bdbf9642fd60,False,True,False,True,True
Li_002215,Li,el_3e549431f92fd3c9,False,False,False,True,False
Li_002216,Li,el_0a99fe3bef99bb47,False,False,False,False,False
Li_002217,Li,el_a82acafe2e968148,False,False,False,False,False
Li_002218,Li,el_81be04dd88292a39,False,False,False,True,False
Li_002219,Li,el_0907d0f005a5b49a,False,False,False,False,False
Li_002220,Li,el_c7a7efab5aada62d,False,True,False,True,True
Li_002221,Li,el_e29d1b670eba436d,False,False,False,True,False
Li_002222,Li,el_0e1b9a5ca75e0622,False,True,False,True,True
Li_002223,Li,el_ffb2dcb4886f3944,False,True,False,True,True
Li_002224,Li,el_71e22c59254fc4a4,False,False,False,True,False
Li_002225,Li,el_5b9dac2236ac5c4a,False,False,False,False,False
Li_002226,Li,el_5c7550c3d088dd4b,False,False,False,True,False
Li_002227,Li,el_6dbecc08dc8a2d42,False,True,False,True,True
Li_002228,Li,el_c4921ad1f780c46b,False,False,False,True,False
Li_002229,Li,el_d70e87cd719d9579,False,True,False,True,True
Li_002230,Li,el_203ffead912ae0df,False,True,False,True,True
Li_002231,Li,el_094dd7fa3cf37445,False,True,False,True,True
Li_002232,Li,el_ccb720344c7eb897,False,True,False,True,True
Li_002233,Li,el_a6537a9d75422d3d,False,True,False,True,True
Li_002234,Li,el_f7d4b6938320bcfb,False,True,False,True,True
Li_002235,Li,el_e1a50957de57094a,False,False,False,False,False
Li_002236,Li,el_0b56897e2276ab3e,False,True,False,True,True
Li_002237,Li,el_42375fe5ea0cd7b2,False,True,False,True,True
Li_002238,Li,el_4e7d5b6abf937143,False,True,False,True,True
Li_002239,Li,el_7a73d7d3a30895df,False,True,False,True,True
Li_002240,Li,el_e7ff0ca8a4f51d89,False,True,False,True,True
Li_002241,Li,el_7b2219837c12d2ec,False,True,False,True,True
Li_002242,Li,el_965d7fbd6d0e03ed,False,True,False,True,True
Li_002243,Li,el_ca7486bd8fd9e1ca,False,True,False,True,True
Li_002244,Li,el_549d2fef8315c9c0,False,True,False,True,True
Li_002245,Li,el_317ee16d4666dd94,False,True,False,True,True
Li_002246,Li,el_1514a57eab2ad6ac,False,False,False,False,False
Li_002247,Li,el_2ac624ea111d5a53,False,False,False,False,False
Li_002248,Li,el_b69bb920ebc9ac09,False,True,False,True,True
Li_002249,Li,el_f2b05f08a6c6f06a,False,False,False,True,False
Li_002250,Li,el_2118ead65d3362d2,False,True,False,True,True
Li_002251,Li,el_a69d5cf33511dc04,False,False,False,False,False
Li_002252,Li,el_35d3c4f1c360d4b1,False,True,False,True,True
Li_002253,Li,el_ec4117f1bc5d9f27,False,False,False,True,False
Li_002254,Li,el_2675ae56c3e88da0,False,True,False,True,True
Li_002255,Li,el_13776b819e16cb8b,False,False,False,True,False
Li_002256,Li,el_20610fd10ee90108,False,False,False,False,False
Li_002257,Li,el_2f8aabc29d63b020,False,True,False,True,True
Li_002258,Li,el_a02dede95c828b54,False,True,False,True,True
Li_002259,Li,el_f637933a41a69478,False,False,False,False,False
Li_002260,Li,el_975a017a4577390a,False,True,False,True,True
Li_002261,Li,el_7461cd60444470f0,False,False,False,True,False
Li_002262,Li,el_e3b9eb8cd5a981cc,False,False,False,False,False
Li_002263,Li,el_19738aabfbfbee90,False,False,False,False,False
Li_002264,Li,el_9758752b672f958b,False,False,False,False,False
Li_002265,Li,el_9d7baf2c4101965c,False,True,False,True,True
Li_002266,Li,el_3de2a330ea6a725f,False,False,False,False,False
Li_002267,Li,el_79861db016a290f9,False,False,False,False,False
Li_002268,Li,el_4cd2602923fa2d75,False,False,False,False,False
Li_002269,Li,el_870f5708785dee09,False,True,False,True,True
Li_002270,Li,el_82774142bad3511c,False,True,False,True,True
Li_002271,Li,el_6332198f4105fe67,False,True,False,True,True
Li_002272,Li,el_11a26de6bcedd946,False,False,False,False,False
Li_002273,Li,el_6de469a640320ac1,False,True,False,True,True
Li_002274,Li,el_84198d25de52d2eb,False,True,False,True,True
Li_002275,Li,el_5d9090b17705d82e,False,True,False,True,True
Li_002276,Li,el_ec2a507ab9c5802c,False,False,False,False,False
Li_002277,Li,el_e3525258ae9d1959,False,True,False,True,True
Li_002278,Li,el_8bfba20da96a2e19,False,True,False,True,True
Li_002279,Li,el_1eeebf8a1037ce1c,False,True,False,True,True
Li_002280,Li,el_75819ab184c45342,False,False,False,False,False
Li_002281,Li,el_c47a0aa28ca8b87d,False,True,False,True,True
Li_002282,Li,el_ba6a093211ae55d7,False,True,False,True,True
Li_002283,Li,el_cbc63e7b7e9103b9,False,True,False,True,True
Li_002284,Li,el_b44eab0c54ea6191,False,True,False,True,True
Li_002285,Li,el_5bc65881896ba548,False,True,False,True,True
Li_002286,Li,el_647e661b1c0b7a7e,False,True,False,True,True
Li_002287,Li,el_d6bc7a55318bc741,False,True,False,True,True
Li_002288,Li,el_fc714ad608a7637d,False,False,False,True,False
Li_002289,Li,el_bc746146d930dd8d,False,True,False,True,True
Li_002290,Li,el_7ff0cbb6fb0d6c69,False,True,False,True,True
Li_002291,Li,el_34ecb9674d03dcee,False,True,False,True,True
Li_002292,Li,el_cce9234aa7caaeb2,False,False,False,False,False
Li_002293,Li,el_d7ded1db355b3af5,False,False,False,False,False
Li_002294,Li,el_432993b6bc5e68fc,False,True,False,True,True
Li_002295,Li,el_7ccde010e65a9cba,False,True,False,True,True
Li_002296,Li,el_3d4263191c2f2093,False,True,False,True,True
Li_002297,Li,el_b18f633fbc463913,False,True,False,True,True
Li_002298,Li,el_45cc2936baca2456,False,True,False,True,True
Li_002299,Li,el_e014cbd3092840d3,False,True,False,True,True
Li_002300,Li,el_154533cc5c7fd924,False,False,False,False,False
Li_002301,Li,el_d4c280dd9c8b7d33,False,True,False,True,True
Li_002302,Li,el_93e4faff50e8d59a,False,False,False,False,False
Li_002303,Li,el_509306db4a8cb5ea,False,True,False,True,True
Li_002304,Li,el_a98bb8bf2c48a27b,False,False,False,False,False
Li_002305,Li,el_9f9a49f66ef67c36,False,True,False,True,True
Li_002306,Li,el_edc71c5caebef159,False,False,False,True,False
Li_002307,Li,el_e88d1cdda663afcd,False,True,False,True,True
Li_002308,Li,el_106dec337fe662f2,False,True,False,True,True
Li_002309,Li,el_fadf122a0ed9583d,False,True,False,True,True
Li_002310,Li,el_26f0b760e8435955,False,False,False,True,False
Li_002311,Li,el_c2d36f6260ebfc97,False,False,False,False,False
Li_002312,Li,el_6ea9f92514865db8,False,True,False,True,True
Li_002313,Li,el_a38f49aa79e0a6f8,False,False,False,False,False
Li_002314,Li,el_39f8a6742180010e,False,True,False,True,True
Li_002315,Li,el_2edf253e055e2b64,False,False,False,True,False
Li_002316,Li,el_6545267ed4c61a65,False,True,False,True,True
Li_002317,Li,el_6cc435603c043a9e,False,True,False,True,True
Li_002318,Li,el_438a91bd4feff371,False,True,False,True,True
Li_002319,Li,el_ef9aeaaa29c27630,False,False,False,False,False
Li_002320,Li,el_37796cb7432ca948,False,False,False,False,False
Li_002321,Li,el_7870c0a8e8b71514,False,False,False,False,False
Li_002322,Li,el_f5b4c126ccf1e6c3,False,False,False,False,False
Li_002323,Li,el_91ad7510321eb18b,False,False,False,False,False
Li_002324,Li,el_f8e574a10adabbf3,False,False,False,False,False
Li_002325,Li,el_6d2f899df1d83cae,False,False,False,False,False
Li_002326,Li,el_8a41d307352b7bca,False,False,False,False,False
Li_002327,Li,el_6bead2fd8480eace,False,False,False,False,False
Li_002328,Li,el_8ae16123e6265bb3,False,False,False,False,False
Li_002329,Li,el_5d47a1be573b281f,False,False,False,False,False
Li_002330,Li,el_85e92f663139d976,False,False,False,False,False
Li_002331,Li,el_d3f30ce09c1d2d3d,False,False,False,False,False
Li_002332,Li,el_4a7834bc85e692b8,False,False,False,False,False
Li_002333,Li,el_2207db88d78a7c80,False,False,False,False,False
Li_002334,Li,el_2c7deacb3f5a856f,False,False,False,False,False
Li_002335,Li,el_97a2ce1d1ee400e6,False,False,False,False,False
Li_002336,Li,el_06d3fe43c56d10b1,False,False,False,False,False
Li_002337,Li,el_2ae9ad7393a41fd4,False,False,False,False,False
Li_002338,Li,el_457d2917474e9082,False,False,False,False,False
Li_002339,Li,el_ac1b862767095098,False,False,False,True,False
Li_002340,Li,el_9e50520249f0b5a5,False,False,False,True,False
Li_002341,Li,el_d55a41c61c1aa2b5,False,False,False,True,False
Li_002342,Li,el_3e812ef8d4238d1c,False,True,False,True,True
Li_002343,Li,el_c1351f5c89f9fd4c,False,True,False,True,True
Li_002344,Li,el_df94ed5947e9c88d,False,False,False,False,False
Li_002345,Li,el_169171d252a2f10a,False,False,False,False,False
Li_002346,Li,el_2b26af5709680fdb,False,False,False,False,False
Li_002347,Li,el_2f20aa62bb9e4a8c,False,False,False,False,False
Li_002348,Li,el_85334d64a659c084,False,False,False,False,False
Li_002349,Li,el_7f278c6170d3da18,False,False,False,False,False
Li_002350,Li,el_4ef44fad51d5937f,False,False,False,False,False
Li_002351,Li,el_bb23fbffa33e2fb3,False,False,False,False,False
Li_002352,Li,el_f9f7b376b46eda02,False,False,False,True,False
Li_002353,Li,el_38f399eb5f608df6,False,True,False,True,True
Li_002354,Li,el_68a5d5f527e2c2cf,False,True,False,True,True
Li_002355,Li,el_ae6c5a85e8913dad,False,True,False,True,True
Li_002356,Li,el_2fecb16996860592,False,True,False,True,True
Li_002357,Li,el_134754b2c49bba44,False,True,False,True,True
Li_002358,Li,el_a162be06dcb84402,False,True,False,True,True
Li_002359,Li,el_a51d97f96ac63100,False,True,False,True,True
Li_002360,Li,el_65960f89334dbd96,False,True,False,True,True
Li_002361,Li,el_0e7752269fb79217,False,True,False,True,True
Li_002362,Li,el_70eb5ef3c87f1793,False,True,False,True,True
Li_002363,Li,el_dd5594b03f7c5efb,False,True,False,True,True
Li_002364,Li,el_62372423be641144,False,True,False,True,True
Li_002365,Li,el_b65c0373b4fa8ca7,False,False,False,False,False
Li_002366,Li,el_4864a7851ec15108,False,True,False,True,True
Li_002367,Li,el_82e18d4672d9a98d,False,True,False,True,True
Li_002368,Li,el_e26ad04f02960be7,False,True,False,True,True
Li_002369,Li,el_0718e50750de9e54,False,True,False,True,True
Li_002370,Li,el_88ae7e593629b627,False,False,False,False,False
Li_002371,Li,el_f7183d203e4347b8,False,False,False,True,False
Li_002372,Li,el_e4e26954677338b1,False,False,False,False,False
Li_002373,Li,el_21a4cfb551ecd301,False,True,False,True,True
Li_002374,Li,el_3b040018ccb97d1a,False,True,False,True,True
Li_002375,Li,el_51121479eaed8620,False,True,False,True,True
Li_002376,Li,el_eb2d3a270c53840e,False,True,False,True,True
Li_002377,Li,el_1f91386927ee8333,False,False,False,False,False
Li_002378,Li,el_5a824ac40ed90dc3,False,False,False,False,False
Li_002379,Li,el_6cdadeb3dbfeb3b1,False,False,False,True,False
Li_002380,Li,el_1895199785e2e02b,False,False,False,True,False
Li_002381,Li,el_e30fac8dedf8ede4,False,True,False,True,True
Li_002382,Li,el_d631528d64a2cfc2,False,True,False,True,True
Li_002383,Li,el_1d99f88735f3aa76,False,True,False,True,True
Li_002384,Li,el_305069b41d46d6c1,False,True,False,True,True
Li_002385,Li,el_ac08e593a2e0f304,False,False,False,False,False
Li_002386,Li,el_5bebc72afd7f8e2c,False,False,False,True,False
