query_id,manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query,manual_checked,annotation_status,analogue_level,relevance_score_0_to_3,citation_title,citation_year,doi,url,source_journal_or_database,same_sodium_working_ion,same_formula,same_framework,same_transition_metal,same_anion_framework,electrochemical_evidence_reported,computed_or_experimental,manual_evidence_note,reviewer_initials,manual_check_date,needs_second_check,evidence_confidence_0_to_3,do_not_use_as_discovery_claim,manual_filling_hint,negative_result_rule
Q0164,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Cr(CO3)(PO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Cr%28CO3%29%28PO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3cr(co3)(po4) electrode cathode,TRUE,general_background_only,background_only,1,Novel mixed polyanions lithium-ion battery cathode materials predicted by high-throughput ab initio computations,2011,10.1039/C1JM12648A,https://pubs.rsc.org/en/content/articlelanding/2011/jm/c1jm12648a,Journal of Materials Chemistry / Royal Society of Chemistry,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,computed,"Search for Na3Cr(CO3)(PO4) electrode cathode did not return exact experimental sodium-ion chromium carbonophosphate cathode evidence. The best relevant visible result is a high-throughput ab initio mixed-polyanion cathode screening paper that discusses carbonate-phosphate/sidorenkite-type chemistry, but it is not an experimental Na3Cr(CO3)(PO4) sodium-ion cathode paper and does not validate the exact Candidate 20 formula or Materials Project triage rank",Md Efatuzzaman Efat,7/9/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0165,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Cr(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Cr%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3cr(po4)(co3) sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0166,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Cr(PO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Cr%28PO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3cr(po4)(co3) electrode cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0167,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3CrPO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3CrPO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na3crpo4co3"" sodium ion battery cathode",FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0168,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Cr(CO3)(PO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Cr%28CO3%29%28PO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na3cr(co3)(po4)"" sodium ion battery cathode",FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0169,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxCrPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCrPO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxcrpo4co3 sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0170,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxCr(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCr%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxcr(co3)(po4) sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0171,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na6Mn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na6Mn3%28PO4%294+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na6mn3(po4)4 sodium ion battery cathode,TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,"Search for Na6Mn3(PO4)4 sodium-ion battery cathode did not return relevant exact or near-exact sodium manganese phosphate cathode literature for Candidate 21. The visible results were general battery-electrode ML prediction, Na6Mn(SO4)4 sulfate/vanthoffite background, NaFe2PO4(SO4)-type materials, ionic-conductor/mineral papers, or unrelated sources. Therefore this row is treated as no relevant literature found and is not used as validation of the Materials Project triage rank",Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0172,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na6Mn3(PO4)4 electrode cathode,https://scholar.google.com/scholar?q=Na6Mn3%28PO4%294+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na6mn3(po4)4 electrode cathode,TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,Search for Na6Mn3(PO4)4 electrode cathode did not return relevant exact or near-exact sodium manganese phosphate cathode literature for Candidate 21. Therefore this row is treated as no relevant literature found and is not used as validation of the Materials Project triage rank,Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0173,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na6Mn3(PO4)4"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na6Mn3%28PO4%294%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na6mn3(po4)4"" sodium ion battery cathode",TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,Exact quoted search for Na6Mn3(PO4)4 sodium-ion battery cathode returned no Google Scholar results. No exact sodium manganese phosphate cathode paper was found for Candidate 21. This negative result is not used as a discovery claim.,Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0174,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn3%28PO4%294+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxmn3(po4)4 sodium ion battery cathode,TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,"Search for NaxMn3(PO4)4 sodium-ion battery cathode did not return relevant phosphate cathode evidence for Candidate 21. The visible results mainly concern manganese Prussian blue analogues such as NaxMn[Fe(CN)6], not manganese phosphate Na6Mn3(PO4)4. Therefore this row is treated as no relevant literature found",Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0175,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_framework_formula,5,B_try_second,Google Scholar,Mn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn3%28PO4%294+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",TRUE,search_if_needed,mn3(po4)4 sodium ion battery cathode,TRUE,same_family_same_transition_metal,same_family_same_transition_metal,1,Anomalous Jahn-Teller behavior in a manganese-based mixed-phosphate cathode for sodium ion batteries,2015,10.1039/c5ee01876e,https://pubs.rsc.org/ee/article/8/11/3325/478679/Anomalous-Jahn-Teller-behavior-in-a-manganese,Energy & Environmental Science / Royal Society of Chemistry,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,experimental,"Broad Mn3(PO4)4 search found an experimental sodium-ion cathode paper on a manganese-based mixed-phosphate material, not exact Na6Mn3(PO4)4. This provides weak same-family manganese phosphate/polyanion cathode evidence only and is not validation of the Candidate 21 formula or Materials Project triage rank",Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0176,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,material_phrase_phosphate,6,C_broad_fallback,Google Scholar,sodium manganese phosphate cathode,https://scholar.google.com/scholar?q=sodium+manganese+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,TRUE,search_if_needed,sodium manganese phosphate cathode,TRUE,same_family_same_transition_metal,same_family_same_transition_metal,1,Anomalous Jahn-Teller behavior in a manganese-based mixed-phosphate cathode for sodium ion batteries,2015,10.1039/c5ee01876e,https://pubs.rsc.org/ee/article/8/11/3325/478679/Anomalous-Jahn-Teller-behavior-in-a-manganese,Energy & Environmental Science / Royal Society of Chemistry,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,experimental,Broad search for sodium manganese phosphate cathode found an experimental manganese-based mixed-phosphate sodium-ion cathode paper. This supports only broad sodium manganese phosphate-family relevance. It is not exact Na6Mn3(PO4)4 evidence and not validation of the Materials Project triage rank,Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0177,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,broad_family_polyanion,7,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,TRUE,search_if_needed,polyanion phosphate sodium ion battery cathode,TRUE,general_background_only,background_only,1,Polyanion-type cathode materials for sodium-ion batteries,2020,10.1039/c9cs00846b,https://doi.org/10.1039/c9cs00846b,Chemical Society Reviews / Royal Society of Chemistry,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,review,"Broad search for polyanion phosphate sodium-ion battery cathode returned general review literature on polyanion-type cathode materials for sodium-ion batteries, including phosphate-based cathodes. This is only broad background and is not exact or near-exact evidence for Candidate 21 Na6Mn3(PO4)4",Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0178,Na_candidate_22,22,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaMnO2+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,namno2 sodium ion battery cathode,TRUE,exact_or_near_exact_formula,exact_formula,3,Electrochemical Properties of Monoclinic NaMnO2,2011,10.1149/2.035112jes,https://iopscience.iop.org/article/10.1149/2.035112jes,Journal of The Electrochemical Society / IOPscience,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,experimental,"Experimental electrochemical study of monoclinic NaMnO2 as a sodium-intercalation cathode material. This is direct exact-formula experimental literature evidence for Candidate 22, but it is not validation of the specific Materials Project computed record or triage rank",Md Efatuzzaman Efat,7/10/2026,FALSE,3,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
